STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10
36,2244030,1,8,0,0,0,N2,47,51000,'BRIDLE PATH             ',,'EAST DRIVE        ','IN PROSPECT PARK         ',99.99,0,0,,,40400036,73575851,1,3,4,4,16,1910,3,0,5500,2009,0,12.1,0,26,0,0,N,0,0,4,N,0,0,A,5,3,3,2,0,0,1,0,12.4,8.8,9.4,1.1,5.7,12.4,20.4,99.99,N,0,N,0,0,5,6,7,N,N,5,47.8,5,21.7,5,4,N,5,N,7,36,1,9.4,415,24,N  ,N  ,N  ,,,,355,208,563,2014,,,,0,N,2,,0,0,0,1,6,0,0,10,0,,Y,N,7700,2029,,N,5/26/16,B,Z ,,L1CE,X770634,0,14,14,,,0,,67.2,0,F
36,2244050,1,8,0,0,0,N2,47,51000,'PROSPCT PK STREAM       ',,'CENTRAL DRIVE     ','IN PROSPECT PARK         ',99.99,0.611,0,,,40394559,73581087,1,3,4,4,16,1930,2,0,0,2015,0,10.3,0,0,0,1,N,0,0,4,0,0,0,A,5,5,8,11,0,0,3,0,10.5,8.2,36.2,5.4,0.7,10.5,18,99.99,N,0,N,0,0,N,6,7,8,N,5,68.3,5,29.8,6,9,N,5,6,6,34,1,36.2,415,24,N  ,N  ,N  ,,,,4738,2775,7513,2014,,,,0,N,2,,0,0,0,N,6,0,N,7,0,,Y,9,0,0,,N,5/26/16,B,Z ,,,,,,,,,0,,97.6,0,F
36,2244120,1,8,0,0,0,N2,47,51000,'PROSPECT PARK LKE       ',,'HILL DRIVE        ','IN PROSPECT PARK         ',99.99,0.499,0,,,40393035,73580451,1,3,4,4,19,1890,4,0,0,2015,0,12.1,0,0,0,0,0,1,0,4,0,0,0,A,5,5,3,11,3,3,1,2,12.1,22.5,39,0.4,4.1,12.2,18.1,99.99,N,0,N,0,0,4,4,4,9,N,5,37.2,5,10.7,2,2,N,5,8,6,31,1,39,915,12,N  ,N  ,N  ,,,,22574,2119,24693,2014,,,,0,N,2,,0,0,1930,9,6,9,8,10,0,,Y,9,0,0,,N,5/26/16,B,A ,,,,,,,,,1,,34,1,P
36,2244150,1,5,0,0,0,N2,47,51000,'SHORE ROAD DRIVE        ',,'RIDGE BOULEVARD   ','AT FORT HAMILTON         ',99.99,2.767,0,,,40382315,74013628,1,3,4,4,17,2000,4,2,12242,2011,0,13.4,0,0,0,1,0,0,0,5,N,0,0,A,5,1,1,11,0,0,1,0,16.3,16.8,17.4,2.7,2.7,16.4,23.7,99.99,H,4.67,H,1.8,99.9,N,9,9,N,N,5,84.6,5,40.8,9,4,4,5,N,8,34,1,17.4,515,24,N  ,N  ,N  ,,,,2936,1719,4655,2014,,,,0,N,2,,0,0,0,N,6,0,N,9,0,,Y,N,17139,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,78.3,0,G
36,2244160,1,5,0,0,0,N2,47,51000,'SHORE ROAD DRIVE        ',,'3RD AVENUE        ','AT FORT HAMILTON         ',99.99,3.298,0,,,40381808,74012822,1,3,4,4,16,2000,4,2,9500,2007,0,12.8,0,0,0,1,0,0,0,5,N,0,0,A,5,1,1,11,0,0,1,0,12.8,16.4,17.1,4.6,4.5,12.8,23.7,99.99,H,3.78,H,2.7,99.9,N,8,8,N,N,5,84.3,5,40.8,8,2,3,5,N,8,34,1,17.1,615,24,N  ,N  ,N  ,,,,2943,1723,4666,2014,,,,0,N,2,,1,0,0,N,6,0,N,7,0,,Y,N,13300,2027,,N,5/26/16,B,A ,,,,,,,,,2,,74.4,2,G
36,2244170,1,5,0,0,0,N2,47,51000,'ENEW YORK AVE SB  ENEW Y',,'ATL AVE SERVICE E ','IN EAST NEW YORK         ',9.99,0.29,0,,,40403308,73540926,16,3,4,4,19,1935,2,4,6908,2010,0,6,0,36,1,0,1,0,1,5,N,0,0,A,5,1,3,3,0,0,2,0,6.2,7.9,17.1,1.4,1.2,6.2,17.4,9.99,H,4.19,H,0.3,0.5,7,7,8,N,N,5,70.5,5,30.6,7,2,3,5,N,6,34,1,17.1,715,24,Y24,N  ,N  ,715,,,83,49,132,2014,,,,0,N,1,,0,0,0,1,1,0,0,5,0,,Y,N,9671,2030,,N,5/26/16,B,A ,,,,,,,,,2,,68,2,G
36,2244180,1,5,0,0,0,N2,47,51000,'EAST NEW YORK AVE  NYCTA',,'ATL AVE SERVICE W ','AT EAST NEW YORK         ',8.99,0.241,0,,,40403222,73541093,16,3,4,4,19,1935,2,4,8139,2010,0,8.2,0,36,1,0,1,0,1,5,N,0,0,A,5,1,3,3,0,0,2,0,8.8,7.9,17.7,0.9,0.3,8.8,16.5,8.99,H,4.11,H,0.7,0.3,7,7,8,N,N,5,70.5,5,30.6,7,3,3,5,N,8,34,1,17.7,715,24,Y24,N  ,N  ,715,,,1988,1164,3152,2014,,,,0,N,1,,0,0,0,1,1,0,0,5,0,,Y,N,11395,2030,,N,5/26/16,B,A ,,,,,,,,,2,,66.7,2,G
36,2244460,1,5,0,0,0,N2,47,51000,'ATLANTIC AVENUE         ',,'CONDUIT BLVD.     ','CONDUIT BVD & ATLANTIC AV',99.99,0.113,0,,,40404909,73523089,1,3,4,4,12,1940,3,3,39412,2010,0,10,0,40,0,0,0,0,0,5,N,0,0,A,5,1,1,7,0,0,1,0,10.1,25.2,25.2,0.9,1.2,10.2,14,99.99,H,4.39,H,0.3,0.3,5,5,6,N,N,5,64.3,5,22.2,5,2,3,5,N,8,34,1,25.2,1014,24,N  ,N  ,N  ,,,,6514,3814,10328,2014,,,,0,N,1,,1,0,0,N,6,0,N,4,0,,Y,N,55177,2030,,N,5/26/16,B,A ,,,,,,,,,2,,47.4,2,F
36,2244470,1,5,0,0,0,N2,47,51000,'PROSPECT AVENUE         ',,'SEELEY STREET     ','W OF PROSPECT PARK       ',99.99,0.434,0,,,40391606,73583496,1,3,4,4,19,1930,2,2,0,2015,0,9.1,0,21,0,0,N,0,0,5,N,0,0,A,5,1,1,11,0,0,1,0,9.1,24.3,43.8,2.4,4,9.1,18,99.99,H,2.92,H,4.5,4.6,N,4,5,N,N,5,59.5,5,14.6,4,7,2,5,N,7,31,1,43.8,615,24,N  ,N  ,N  ,,,,13871,1302,15173,2014,,,,0,N,2,,0,0,0,N,6,0,N,10,0,,Y,N,0,0,,N,5/26/16,B,A ,,,,,,,,,1,,44.6,1,P
36,2244480,1,5,0,0,0,N2,47,51000,'GREENWOOD CEM RD        ',,'5TH AVENUE        ','IN BOROUGH PARK          ',99.99,4.988,0,,,40391399,74000463,3,3,4,4,16,1850,2,1,13447,2011,0,12.8,0,0,0,0,N,0,0,4,N,0,0,A,5,1,8,11,0,0,1,0,12.9,7.6,15.2,1.4,1.4,12.9,21.8,99.99,H,3.45,H,0.1,0.1,N,5,7,N,N,5,50.6,5,21.2,5,5,3,5,N,7,34,1,15.2,915,24,N  ,N  ,N  ,,,,544,319,863,2014,,,,0,N,2,,0,0,0,N,6,0,N,7,0,,Y,N,18826,2031,,N,5/26/16,B,A ,,,,,,,,,2,,67,2,F
36,2245010,1,5,0,0,0,N3,61,51000,'LIRR WEST SIDE YD       ',,'11TH AVE VIADUCT  ','IN WEST MANHATTAN        ',99.99,1.464,0,,,40451971,74000833,3,3,4,4,14,1934,6,0,17170,2011,0,25.9,0,0,0,1,N,0,0,4,N,0,0,A,5,2,4,2,0,0,39,0,21.3,29.2,432.8,4.2,4.2,25.9,32,99.99,R,4.41,R,0,0,5,6,6,N,N,5,57.3,5,23.6,5,6,3,5,N,8,34,1,432.8,1214,24,Y24,N  ,N  ,1214,,,500000,292800,792800,2014,,,,0,N,2,,1,0,2012,1,3,0,1,7,0,,Y,N,24038,2031,,N,5/26/16,B,Z ,,,,,,,,,0,,81.6,2,F
36,00000000224501B,1,5,7,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 33RD STREET  ','IN WEST MANHATTAN        ',99.99,0.161,0,,,40452236,74001776,1,3,4,4,17,1939,3,0,5827,2014,0,10.3,0,0,0,1,0,0,0,4,0,0,0,A,5,0,3,3,0,0,8,0,10.3,11.8,83.8,3.6,3.6,10.4,18.3,99.99,N,0,N,0,0,7,6,5,N,N,5,57.3,5,22.8,5,2,N,5,N,8,34,1,83.8,314,24,N  ,N  ,N  ,,,,1964,1150,3114,2014,,,,0,N,1,,0,0,0,1,1,0,1,9,0,,Y,N,8158,2034,,N,5/26/16,B,A ,,,,,,,,,2,,57.8,2,F
36,00000000224501C,1,5,7,0,0,N3,61,51000,'LAND ADJ T/AMTRAK       ',,'WEST 33RD STREET  ','IN WEST MANHATTAN        ',99.99,0.257,0,,,40452106,74001769,1,3,4,4,17,1939,3,0,5827,2014,0,10.3,0,99,1,0,N,0,0,4,0,0,0,A,5,0,3,3,0,0,2,0,10.3,10.7,17.4,3.6,3.6,10.4,12.5,99.99,N,0,N,0,0,6,6,5,N,N,5,61.1,5,26.8,5,2,N,5,N,4,34,1,17.4,415,24,Y24,N  ,N  ,415,,,4300,2518,6818,2014,,,,0,N,1,,0,0,1982,1,3,0,1,9,0,,Y,N,8158,2034,,N,5/26/16,B,A ,,,,,,,,,2,,61.2,2,F
36,00000000224501D,1,5,7,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 34TH STREET  ','W34TH ST-30TH ST O/AMTRAK',99.99,0.306,0,,,40452510,74001610,1,3,4,4,14,1934,6,0,14346,2011,0,18.2,0,0,0,1,N,0,0,4,N,0,0,A,5,2,4,2,0,0,4,0,18.2,11.8,35.9,5.7,5.7,18.3,30.5,99.99,R,0,R,99.9,0,6,6,5,N,N,5,57.9,5,25.3,5,2,N,5,N,8,34,1,35.9,515,24,N  ,N  ,N  ,,,,178,104,282,2014,,,,0,N,2,,1,0,0,1,3,0,1,7,0,,Y,N,20084,2031,,N,5/26/16,B,A ,,,,,,,,,2,,61.7,2,F
36,00000000224501E,1,5,7,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 35TH STREET  ','W 35TH & AMTRAK 30TH ST B',99.99,0.048,0,,,40452384,74000520,1,3,4,4,17,1934,3,0,2155,2011,0,10.3,0,99,0,0,N,0,0,4,N,0,0,A,5,2,4,2,0,0,3,0,10.3,12.8,33.2,3.6,3.9,10.4,18.3,99.99,R,6.2,R,0.8,0,4,5,6,N,N,5,56.1,5,22.1,5,2,2,5,N,4,31,1,33.2,714,24,Y24,N  ,N  ,714,,,7413,696,8109,2014,,,,0,N,1,,0,0,0,1,3,0,0,9,0,,Y,N,3017,2031,,N,5/26/16,B,A ,,,,,,,,,1,,49,1,P
36,00000000224501F,1,5,7,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 36TH STREET  ','W 36TH - 30TH ST BRCH CSX',99.99,0.064,0,,,40452435,74000097,1,3,4,4,17,1934,2,0,0,2015,0,10.3,0,99,0,0,1,1,1,4,N,0,0,A,5,2,4,2,0,0,3,0,10.3,13.7,28,3.6,3.6,10.4,18.3,99.99,R,6.88,R,1.5,0,5,6,6,N,N,5,52.3,5,23.9,6,7,2,5,N,4,31,1,28,1215,24,Y24,N  ,N  ,1215,,,6018,565,6583,2014,,,,0,N,1,,0,0,2013,1,3,0,1,9,0,,Y,N,0,0,,N,5/26/16,B,Z ,,,,,,,,,0,,84.9,2,F
36,2245060,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 37TH STREET  ','IN MANHATTAN             ',99.99,0.097,0,,,40452584,73595715,1,3,4,4,17,1934,2,0,4913,2014,9,11,0,99,0,0,N,0,0,5,N,0,0,A,5,2,3,2,0,0,3,0,11,13.8,36.1,3.3,3.3,11,18.3,99.99,R,6.01,R,5,0,9,8,6,N,N,1,99.9,1,95.3,6,6,3,5,N,8,34,1,36.1,1215,24,Y24,N  ,N  ,1215,,,2664,1560,4224,2014,,,,0,N,1,,0,0,2001,1,2,0,1,9,0,,Y,N,6878,2034,,N,5/26/16,B,A ,,L11E,NBIS227,0,40,21,,,2,,93.8,2,F
36,2245070,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 38TH STREET  ','IN WEST MANHATTAN        ',99.99,0.113,0,,,40452781,73595564,1,3,4,4,19,1934,2,0,9817,2010,0,10.3,0,11,0,1,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,15.2,31.3,3.8,3.8,10.4,18.3,99.99,R,5.69,R,2.2,0,4,6,5,N,N,1,49,1,29,5,5,2,5,N,8,31,1,31.3,714,24,Y24,N  ,N  ,714,,,7641,717,8358,2014,,,,0,N,1,,0,0,0,1,6,0,0,5,0,,Y,N,13744,2030,,N,5/26/16,B,A ,,,,,,,,,1,,77.4,1,P
36,2245080,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 39TH STREET  ','IN WEST MANHATTAN        ',99.99,0,0,,,40452973,73595314,1,3,4,4,12,1934,3,0,2051,2001,0,14.9,0,11,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,3,0,14.8,10.3,32,0,3,14.9,18.2,99.99,R,5.51,R,2.2,0,4,6,5,N,N,1,99.9,1,59.9,5,4,2,5,N,8,31,1,32,714,24,Y24,N  ,N  ,714,,,7528,707,8235,2014,,,,0,N,1,,1,0,0,1,6,0,0,4,0,,Y,N,2871,2021,,N,5/26/16,B,A ,,,,,,,,,1,,77.9,1,P
36,2245090,1,5,0,0,0,N3,61,51000,'AMTRK W.SIDE CONN       ',,'WEST 43RD STREET  ','IN W MANHATTAN           ',99.99,0.434,0,,,40453822,73594466,1,3,4,4,17,1934,2,0,6340,2001,0,10.3,0,0,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10,21,3.5,4,10.3,18.3,99.99,R,5.87,R,2.2,0,6,6,5,N,N,1,92.5,1,55.3,5,5,3,5,N,8,34,1,21,414,24,Y24,N  ,N  ,414,,,2252,1319,3571,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,8876,2021,,N,5/26/16,B,A ,,,,,,,,,2,,81.6,2,F
36,2245100,1,5,0,0,0,N3,61,51000,'AMTRK W.SIDE CONN       ',,'WEST 44TH STREET  ','IN W MANHATTAN           ',99.99,0.418,0,,,40454049,73594285,1,3,4,4,17,1934,3,0,6094,2011,0,10.3,0,0,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10,21.6,3.6,3.6,10.4,18.3,99.99,R,5.94,R,2.2,0,6,6,5,N,N,1,97.1,1,58.1,5,2,3,5,N,8,34,1,21.6,414,24,Y24,N  ,N  ,414,,,2081,1219,3300,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,8532,2031,,N,5/26/16,B,A ,,,,,,,,,2,,63.5,2,F
36,2245110,1,5,0,0,0,N3,61,51000,'AMTRK W.SIDE CONN       ',,'WEST 45TH STREET  ','IN SW MANHATTAN          ',99.99,1.464,0,,,40454267,73594123,1,3,4,4,17,1934,3,0,6354,2011,0,10.3,0,0,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,9.7,20.7,3.6,3.6,10.4,18.3,99.99,R,5.99,R,2.2,0,5,6,8,N,N,1,97.1,1,58.1,6,2,3,5,N,8,34,1,20.7,414,24,Y24,N  ,N  ,414,,,1456,853,2309,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,8896,2031,,N,5/26/16,B,A ,,,,,,,,,2,,73.6,2,F
36,2245120,1,5,0,0,0,N3,61,51000,'AMTRK W.SIDE CONN       ',,'WEST 46TH STREET  ','IN MANHATTAN             ',99.99,0.386,0,,,40454495,73593966,1,3,4,4,17,1934,2,0,4515,2011,0,10.3,0,0,0,0,0,1,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10,21,3.6,3.6,10.4,18.3,99.99,R,6.1,R,2.2,0,5,6,6,N,N,1,97.1,1,58.1,6,5,3,5,N,8,36,1,21,414,24,Y24,N  ,N  ,414,,,1782,1043,2825,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,6321,2031,,N,5/26/16,B,A ,,,,,,,,,2,,91.8,2,F
36,2245130,1,5,0,0,0,N3,61,51000,'AMTRK W.SIDE CONN       ',,'WEST 47TH STREET  ','IN MANHATTAN             ',99.99,0.386,0,,,40454723,73593803,1,3,4,4,17,1934,3,0,5664,2011,0,10.3,0,0,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10,21,3.8,3.8,10.4,18.3,99.99,R,5.84,R,2.1,0,5,6,6,N,N,1,97.1,1,58.1,6,2,3,5,N,8,36,1,21,514,24,Y24,N  ,N  ,514,,,589,345,934,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,7930,2031,,N,5/26/16,B,A ,,,,,,,,,2,,73.6,2,F
36,2245140,1,5,0,0,0,N3,61,51000,'AMTRAK W.SIDE CON       ',,'WEST 48TH STREET  ','IN MANHATTAN             ',99.99,0.386,0,,,40454933,73593615,1,3,4,4,17,1934,3,0,4217,2011,0,10.3,0,0,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10,21,3.8,3.8,10.4,18.3,99.99,R,5.82,R,2.1,0,6,6,5,N,N,1,97.1,1,58.1,5,2,3,5,N,8,34,1,21,514,24,Y24,N  ,N  ,514,,,1501,879,2380,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,5904,2031,,N,5/26/16,B,A ,,,,,,,,,2,,63.7,2,F
36,2245150,1,5,0,0,0,N3,61,51000,'AMTRAK W.SIDE CON       ',,'WEST 49TH STREET  ','IN MANHATTAN             ',99.99,0.418,0,,,40455162,73593446,1,3,4,4,17,1934,2,0,7974,2014,0,10.3,0,0,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,3,0,10.3,10,21,3.9,3.6,10.3,18.3,99.99,R,5.87,R,2.2,0,5,6,5,N,N,1,99.8,1,59.9,5,5,2,5,N,8,31,1,21,514,24,Y24,N  ,N  ,514,,,7835,735,8570,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,11164,2034,,N,5/26/16,B,A ,,,,,,,,,2,,80.5,2,F
36,2245160,1,5,0,0,0,N3,61,51000,'AMTRAK W.SIDE CON       ',,'WEST 51ST STREET  ','IN MANHATTAN             ',99.99,0.386,0,,,40455607,73593119,1,3,4,4,17,1934,3,0,6307,2011,0,10.3,0,0,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10.3,21.6,3.9,3.6,10.4,18.3,99.99,R,5.51,R,2.2,0,5,6,6,N,N,1,90.7,1,54.4,6,2,3,5,N,8,36,1,21.6,514,24,Y24,N  ,N  ,514,,,2538,1486,4024,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,8830,2031,,N,5/26/16,B,A ,,,,,,,,,2,,73.6,2,F
36,2245170,1,5,0,0,0,N3,61,51000,'AMTRAK W.SIDE CON       ',,'WEST 52ND STREET  ','IN MANHATTAN             ',99.99,0.402,0,,,40455836,73592975,1,3,4,4,17,1934,3,0,5839,2011,0,10.3,0,9,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10.3,21.6,3.6,3.6,10.4,18.3,99.99,R,5.53,R,2.2,0,6,7,6,N,N,1,89.8,1,53.5,6,2,3,5,N,8,34,1,21.6,514,24,Y24,N  ,N  ,514,,,1526,894,2420,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,8175,2031,,N,5/26/16,B,A ,,,,,,,,,2,,74.6,2,F
36,2245180,1,5,0,0,0,N3,61,51000,'AMTRAK W.SIDE CON       ',,'WEST 53RD STREET  ','IN MANHATTAN             ',99.99,0.161,0,,,40460088,73592852,1,3,4,4,17,1936,3,0,5154,2011,0,10.3,0,17,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.4,11.2,23.4,3.9,3.7,10.4,20.1,99.99,R,5.74,R,2.2,0,5,7,6,N,N,1,92.5,1,55.3,6,2,3,5,N,8,36,1,23.4,514,24,Y24,N  ,N  ,514,,,554,325,879,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,7216,2031,,N,5/26/16,B,A ,,,,,,,,,2,,73.7,2,F
36,2245190,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 58TH STREET  ','IN MANHATTAN             ',99.99,0.29,0,,,40461493,73592647,1,3,4,4,17,1934,2,0,4711,2011,0,10.3,0,14,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10.3,10.9,20.7,3.6,3.9,10.4,18.3,99.99,R,5.84,R,2.2,0,5,6,6,N,N,1,68,1,40.8,6,5,3,5,N,8,36,1,20.7,514,24,Y24,N  ,N  ,514,,,606,355,961,2014,,,,0,N,1,,0,0,0,1,6,0,0,9,0,,Y,N,6595,2031,,N,5/26/16,B,A ,,,,,,,,,2,,91.8,2,F
36,2245209,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'11TH AVENUE       ','IN WEST MANHATTAN        ',99.99,3.781,0,,,40461756,73592579,1,3,4,4,16,1936,6,0,24094,2011,0,33.5,2,69,1,0,0,0,0,5,N,0,0,A,5,2,4,2,0,0,2,0,10,5.1,10.9,4.5,4.2,20.1,130.3,99.99,R,5.56,R,2.2,0,5,6,5,N,N,5,73.5,5,32.7,5,2,3,5,N,8,37,1,10.9,614,24,Y24,N  ,N  ,614,,,7766,4548,12314,2014,,,,0,N,2,,0,0,0,1,6,0,0,7,0,,Y,N,33732,2031,,N,5/26/16,B,A ,,,,,,,,,2,,60.1,2,F
36,2245210,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 42ND STREET  ','IN MANHATTAN             ',99.99,0.451,0,,,40453600,73594703,1,3,4,4,14,1934,4,0,15134,2011,0,21.3,0,9,1,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,4,0,21.2,10,31.3,4.6,4.6,21.3,30.5,99.99,R,5.36,R,1.4,0,5,6,6,N,N,1,99.9,1,82.6,6,9,2,5,N,8,31,1,31.3,1114,24,N  ,N  ,N  ,,,,16991,1595,18586,2014,,,,0,N,2,,1,0,0,1,6,0,0,7,0,,Y,N,21188,2031,,N,5/26/16,B,A ,,,,,,,,,2,,92.3,2,F
36,2245220,1,5,0,0,0,N3,61,51000,'AMTRAK W SIDE CON       ',,'WEST 57TH STREET  ','IN MANHATTAN             ',99.99,0.354,0,,,40461208,73592681,1,3,4,4,14,1934,6,0,24349,2011,0,18.2,0,20,0,0,N,0,0,5,N,0,0,A,5,2,4,2,0,0,3,0,18.2,10.6,27.7,6,6,18.3,30.5,99.99,R,5.58,R,2.2,0,5,6,6,N,N,1,87.1,1,48.1,6,2,3,5,N,8,36,1,27.7,514,24,Y24,N  ,N  ,514,,,987,578,1565,2014,,,,0,N,2,,1,0,0,1,6,0,0,7,0,,Y,N,34089,2031,,N,5/26/16,B,A ,,,,,,,,,2,,72.4,2,F
36,2245250,1,5,0,0,0,N3,61,51000,'RIVERSIDE DRIVE  AMTRAK-',,'WEST 158TH STREET ','WEST 158TH STREET        ',5.99,0,0,,,40501151,73565575,1,3,4,4,16,1996,2,0,8992,2001,5,7.3,0,99,1,1,N,0,0,5,N,0,0,A,5,2,3,2,0,0,7,0,7.3,33.5,177.3,0,1.5,7.3,9.7,4.49,R,6.83,R,6.3,0,7,9,8,N,N,5,73.7,5,32.7,8,2,6,5,N,6,34,1,177.3,1015,24,Y24,N  ,N  ,1015,,,73,43,116,2014,,,,0,N,2,,0,0,0,1,2,0,1,5,0,,Y,N,12589,2021,,N,5/26/16,B,A ,,,,,,,,,2,,79.5,2,G
